Date,BKR_Open,BKR_Close,BKR_Volume,CVX_Open,CVX_Close,CVX_Volume,HAL_Open,HAL_Close,HAL_Volume,SLB_Open,SLB_Close,SLB_Volume,CTRA_Open,CTRA_Close,CTRA_Volume,Dias
2000-12-18,17.848899098382656,18.80562400817871,3261000,17.033927262013908,17.438854217529297,5606400,13.2743369302442,13.648571968078613,8359200,23.614304293285716,24.929582595825195,8165200,1.5838967038359368,1.6495699882507324,5275200,Lunes
2000-12-19,18.895310787137447,19.76234245300293,6391300,17.398361413407162,17.5063419342041,4275200,13.7366302734375,13.758644104003906,8361400,24.76770081714403,25.819923400878906,10096600,1.6495697160054488,1.6727486848831177,2967600,Martes
2000-12-20,19.433464155606696,19.49325942993164,3886100,17.29037832130949,16.939441680908203,4622200,13.582524362778821,13.296344757080078,8828800,25.678293228149414,24.403484344482422,9137200,1.6843386394311253,1.6457072496414185,4630800,Miercoles
2000-12-21,19.254089284165996,19.194293975830078,3053100,17.10141554137356,16.925947189331055,4231600,13.208298103229419,13.032187461853027,6160400,24.46449688911438,24.342782974243164,8684200,1.637980501899167,1.6495699882507324,3294000,Jueves
2000-12-22,19.014900350794544,19.10459327697754,1379000,17.047430845748547,17.411865234375,3058600,13.252326544788149,12.679966926574707,6005000,24.505072749518103,24.82964324951172,6404400,1.6495700088499043,1.6766126155853271,1182000,Viernes
2000-12-26,19.194293454114128,20.33040428161621,1856700,17.627827315420475,17.884281158447266,4361200,13.032188643648775,13.252326965332031,7857000,24.931069075831115,26.269922256469727,5614200,1.7306962210493722,1.8350015878677368,4407600,Martes
2000-12-27,20.33039469431005,20.30049705505371,1675300,17.97875180901039,17.93825912475586,2612600,13.384408744605812,13.032187461853027,4703800,26.269908359860334,26.04676628112793,5103200,1.8543178528956081,1.8504549264907837,6236400,Miercoles
2000-12-28,20.33039509469245,20.5396785736084,1884400,18.32970122901761,18.518667221069336,5321200,13.120239578914964,13.076211929321289,5959000,25.904781973920045,26.432209014892578,4469200,1.8659068759840116,1.962485671043396,3837600,Jueves
2000-12-29,20.748972848304234,19.881940841674805,1809300,18.54565829510692,18.235214233398438,3377200,13.120240908655626,12.768019676208496,5622400,26.452493925594183,25.94535255432129,3986600,1.9624862665646186,1.9277178049087524,3374400,Viernes
2001-01-02,20.270606994628906,20.270606994628906,2300900,18.397183707497337,18.559154510498047,3957200,13.01017700188836,12.96614933013916,4855600,26.026494730503188,26.53363609313965,6675800,1.9238551201358918,1.7963707447052002,4348800,Martes
2001-01-03,20.390202677594655,19.64276123046875,4980700,18.356693862245592,17.843786239624023,5330000,13.18628615479461,12.790037155151367,5978400,26.43219770682643,25.884485244750977,12393800,1.7886441032408653,1.8079601526260376,7140000,Miercoles
2001-01-04,19.373672055526516,19.10459327697754,4788900,17.65481290271883,17.46584701538086,5514600,12.635933093662295,12.746002197265625,9108400,25.641067566261693,25.215068817138672,11791400,1.8079600770708542,1.6457072496414185,4683600,Jueves
2001-01-05,19.13449452878549,18.955108642578125,2765800,17.465848709176655,17.6008243560791,3438200,12.812044937028007,12.70197582244873,5969600,25.215058932475237,24.91077423095703,6584200,1.6534342363144698,1.7306970357894897,2497200,Viernes
2001-01-08,19.37367403507233,19.134492874145508,2294600,17.600827861436965,17.560335159301758,3288000,12.988156163794363,12.878087043762207,6244000,25.133920019323174,24.991920471191406,4615000,1.7770545482635498,1.7770545482635498,3562800,Lunes
2001-01-09,19.612855998216066,19.672651290893555,2678000,17.560332094768867,17.330873489379883,3825200,13.384413545354834,13.406427383422852,7611400,25.49906449414458,25.052780151367188,7282400,1.7731916416264535,1.734560251235962,2502000,Martes
2001-01-10,19.373667529702548,19.792234420776367,2292400,17.330870094239803,17.303874969482422,4376200,13.384402810295361,13.84669303894043,9012200,24.991915864304612,25.397628784179688,7696000,1.7345603893715102,1.753875732421875,2076000,Miercoles
2001-01-11,20.06131579043597,20.210803985595703,4363000,17.519843929287845,17.587331771850586,5133200,13.912742828654352,14.132881164550781,7804200,25.701918681277352,26.10763168334961,9695000,1.7616018469816719,1.7731913328170776,1544400,Jueves
2001-01-12,19.97163049028335,20.270606994628906,2355600,17.60083107966714,17.479352951049805,5148400,13.890729161766874,14.110867500305176,5547400,25.965629818812644,26.31048583984375,5219600,1.7654644296098467,1.7229701280593872,3276000,Viernes
2001-01-16,20.689172744750977,20.689172744750977,2535500,17.46584849887424,17.492843627929688,5990400,14.088846685706375,14.286971092224121,5759000,26.310491934777044,26.14820671081543,7114000,1.707518295857739,1.784781813621521,1448400,Martes
2001-01-17,20.33040736182458,19.64276123046875,2834600,17.357868619425645,17.330873489379883,5570600,14.044824071419544,13.7366304397583,6504000,25.478784249498954,24.82964324951172,9685600,1.7847808620530021,1.707517385482788,2240400,Miercoles
2001-01-18,19.523167500129112,18.65613555908203,3779800,17.276879287347562,17.1554012298584,5045000,13.692601808494022,13.230311393737793,6811000,24.849920968641026,23.632781982421875,10294000,1.7229705665614754,1.5993491411209106,6264000,Jueves
2001-01-19,18.41695295061384,19.044803619384766,3222500,17.02043171244592,17.1284122467041,4766800,13.23030870289915,13.076211929321289,6532400,23.65306703148503,23.916780471801758,8969400,1.6148015493610341,1.6766126155853271,1249200,Viernes
2001-01-22,19.194290367492016,19.343778610229492,1443000,17.006939688881676,17.195905685424805,4818800,13.296353549414144,13.142256736755371,3589400,24.018219305015784,23.89650535583496,6045400,1.6766123179400583,1.6727486848831177,843600,Lunes
2001-01-23,19.34378465161839,19.64276123046875,2784800,17.209402520358797,17.18240737915039,4825600,13.450448798516037,13.604545593261719,4915000,24.200778469014693,23.977636337280273,6757200,1.6688855965385399,1.6611590385437012,1062000,Martes
2001-01-24,19.852034048729454,20.121112823486328,1993300,17.317375289069282,17.249887466430664,3268000,13.692600663453106,14.022808074951172,6639200,24.342775029062437,24.50506019592285,5649800,1.6766135837386478,1.6688870191574097,420000,Miercoles
2001-01-25,19.852038587448916,20.689172744750977,3009100,17.303886195755293,17.965267181396484,8396200,14.088844093116554,14.661203384399414,6602000,24.525348328071647,25.620773315429688,9040200,1.6997911608987943,1.7229701280593872,2107200,Jueves
2001-01-26,20.629375054447664,20.36029624938965,2446100,17.96526436077124,17.843786239624023,4139800,14.683225271891963,14.353017807006836,5625800,25.600492660904855,25.093351364135742,7697000,1.753874853797555,1.7422853708267212,1201200,Viernes
2001-01-29,19.995548692583846,19.598508834838867,1501700,17.62674027343907,17.6008243560791,3165000,14.22974438101362,14.053633689880371,2925600,24.82963358628464,24.547256469726562,5055800,1.7418221834493208,1.6997915506362915,1986000,Lunes
2001-01-30,19.71809576100023,19.804201126098633,1876400,17.568436790502616,17.678577423095703,2629600,14.057151591232227,14.180428504943848,3864400,24.76471745340957,24.50506019592285,5095000,1.6843389485895108,1.6874297857284546,1699200,Martes
2001-01-31,20.04337986822381,19.7802791595459,1795400,17.838387315907124,17.985240936279297,3285200,14.261442695217394,14.507996559143066,5271200,24.58621340895838,24.927013397216797,4706600,1.6818665595772144,1.7319332361221313,2682000,Miercoles
2001-02-01,19.298182734803515,19.475669860839844,1275300,17.98523998260157,17.98307991027832,2901000,14.229740562037595,14.159296035766602,3668800,24.602430282210985,24.508304595947266,3812400,1.7245161177225963,1.6874297857284546,1454400,Jueves
2001-02-02,19.619587646780325,20.051313400268555,1587000,17.983083316444063,17.799516677856445,2958000,14.10645928402588,14.127593040466309,5423200,24.832881670640994,24.991920471191406,4939600,1.6874293970776273,1.7047359943389893,2126400,Viernes
2001-02-05,20.33912838343937,20.62694549560547,1866300,17.881575223064054,17.8319034576416,3338200,14.335405862944764,14.476293563842773,5043000,24.991932876391193,25.31974983215332,6697800,1.702880943367203,1.7356406450271606,2133600,Lunes
2001-02-06,20.5070240737705,21.197786331176758,2995200,17.93557301407827,18.289749145507812,6619000,14.712284550348613,15.022239685058594,5786800,25.433346381802817,25.735197067260742,6371800,1.7399691864350078,1.733170509338379,964800,Martes
2001-02-07,21.034684588382657,20.8715877532959,3488500,18.209841126436018,18.00035858154297,4463600,14.793297878531522,15.145519256591797,7126200,25.624836910162866,25.6929988861084,8329200,1.7331691077809368,1.8043533563613892,1594800,Miercoles
2001-02-08,21.04907680340728,20.775650024414062,2690600,18.002522594656057,18.196887969970703,3951400,15.198342865399729,15.075064659118652,6566200,25.6929900134323,25.443069458007812,5878200,1.7950680242794135,1.7455486059188843,865200,Jueves
2001-02-09,20.818823589667076,21.11143684387207,2349100,18.380447412953195,18.54889678955078,4152800,15.127900661250125,14.958834648132324,3630600,25.641067973810298,25.381410598754883,4858200,1.745548683299795,1.8346831798553467,1779600,Viernes
2001-02-12,21.111440994819866,20.814029693603516,3367600,18.572649903100604,18.687108993530273,4442600,14.881350621021959,15.022239685058594,5976200,24.18050047280132,22.395362854003906,30477000,1.8507775069105414,1.8383973836898804,1371600,Lunes
2001-02-13,20.694109554140397,20.804439544677734,2061300,18.494916193246798,18.572662353515625,3622400,14.722848982907863,15.233570098876953,6938000,22.070800951803363,20.779008865356445,37295200,1.8353019088627616,1.8291122913360596,1377600,Martes
2001-02-14,20.804435641265147,20.387100219726562,2489000,18.777200768144912,18.681453704833984,5079000,15.145509657356353,15.194820404052734,6659200,21.01268459051606,21.239885330200195,27961000,1.8291119166172092,1.8470627069473267,1689600,Miercoles
2001-02-15,19.66755040015863,19.26940155029297,4808900,18.49649729053761,18.583539962768555,4665400,15.004621216891415,14.627744674682617,6354800,21.259364102137226,20.85365104675293,15092400,1.8414922003472582,1.7777358293533325,1288800,Jueves
2001-02-16,20.14725860883613,19.600404739379883,2710100,18.72497171337153,18.83377456665039,5898200,15.163124577983044,14.758070945739746,9356600,21.097076770871183,20.934791564941406,17278800,1.777735624272397,1.7795926332473755,1508400,Viernes
2001-02-20,20.07528756788576,19.609983444213867,2027100,18.779382181258985,18.82290267944336,3801000,14.793288237125763,14.684099197387695,9272600,21.14246737067408,21.15223503112793,11110000,1.813637561663153,1.7795926332473755,811200,Martes
2001-02-21,19.715519303322424,19.26940155029297,1353500,18.822899206313902,18.698863983154297,5134600,14.655927286377802,14.617182731628418,4856800,20.670479410427383,20.605375289916992,11131800,1.7764982811089223,1.7337881326675415,994800,Miercoles
2001-02-22,19.427710508849266,18.684181213378906,2279500,18.801140132360533,18.73150634765625,4092400,14.898954465726844,14.117024421691895,5519400,21.093649186303054,20.325422286987305,11803000,1.7337890737523647,1.6749849319458008,1785600,Jueves
2001-02-23,18.684175220394355,18.650596618652344,1809100,18.731506421613958,18.378984451293945,3910600,14.194510413152564,13.930344581604004,3781600,20.377505419701308,19.53441047668457,12068000,1.671269839777433,1.666937232017517,1747200,Viernes
2001-02-26,18.22846581539882,18.804101943969727,2452000,18.278886678585945,18.400745391845703,4188800,13.92682417413513,14.35653305053711,5282600,20.149640988784114,21.044818878173828,15737800,1.666937534412963,1.7071712017059326,1340400,Lunes
2001-02-27,19.187862291543205,19.005577087402344,2387200,18.409443474395957,18.6488094329834,4672200,14.62681288149076,14.644477844238281,4725400,21.061086560173482,20.96343231201172,8766200,1.713980484694801,1.7145992517471313,555600,Martes
2001-02-28,19.235827667975297,18.804101943969727,1869700,18.69451528116666,18.640113830566406,4308800,14.73280723628714,14.068593978881836,4598000,21.02854289929314,20.75185203552246,7727000,1.7152183703648358,1.6774595975875854,1143600,Miercoles
2001-03-01,19.13989899049546,19.19746208190918,1972600,18.64011169459585,18.89688491821289,5236000,14.114523167932669,14.206381797790527,3407800,20.768130365630405,20.611881256103516,8348400,1.6626044148049057,1.6570335626602173,1262400,Jueves
2001-03-02,19.667554833725962,19.76349449157715,2470100,18.93169906147662,19.24722671508789,5213800,14.206383273110683,14.598551750183105,4347600,20.703018293655532,21.28895378112793,8198600,1.6557951981745955,1.6526999473571777,1796400,Viernes
2001-03-05,19.763490506061057,20.4350643157959,2327200,19.312510931695307,19.667207717895508,6764600,14.732803005680664,14.881190299987793,3246400,21.31500549148467,21.559144973754883,5393600,1.6588905481473595,1.6991249322891235,1654800,Lunes
2001-03-06,20.435053903182382,20.674901962280273,1518200,19.669376365754907,19.682432174682617,6489800,14.792866422032004,15.139104843139648,4815200,21.484275474719173,21.83909034729004,5632000,1.700362350762674,1.7486435174942017,1310400,Martes
2001-03-07,20.852410478166863,21.447233200073242,2594700,19.802119920593515,19.884809494018555,4273400,15.139106218846983,15.810385704040527,7932200,21.842340497667404,22.525930404663086,8284600,1.770308401821039,1.8575859069824219,6618000,Miercoles
2001-03-08,21.58634294339113,21.581546783447266,3229700,19.886989342682185,20.22645378112793,5803000,15.81039010115621,15.955245018005371,6202000,22.37944856713751,22.44780731201172,7693200,1.9498148303699694,1.9807645082473755,5320800,Jueves
2001-03-09,21.58154229083151,21.140220642089844,2525600,20.226453332594545,20.18946075439453,3767800,15.958767869382077,15.725586891174316,5537800,22.330617248862623,22.366424560546875,7160800,1.9962392362293877,1.951672077178955,1333200,Viernes
2001-03-12,21.17860694449661,20.531015396118164,1579300,20.180763632957763,20.043672561645508,4479600,15.792729101103902,15.213309288024902,5053000,22.36968545114352,22.132055282592773,6853600,1.9064860638234074,1.8879163265228271,2090400,Lunes
2001-03-13,20.650938546385813,19.9793643951416,1766300,20.037142827419284,19.719438552856445,5286600,15.216832188390562,14.549086570739746,5633800,22.005098176220756,21.533096313476562,6283200,1.8569668356278517,1.8538715839385986,1857600,Martes
2001-03-14,19.979355963972036,19.78268051147461,2309400,19.39955299667832,19.482242584228516,4671800,14.55262600735893,14.436036109924316,7192400,21.484271082824403,21.191303253173828,6947200,1.8476811908501825,1.8204455375671387,1635600,Miercoles
2001-03-15,20.147253040848387,19.163875579833984,2156400,19.482250898044104,19.301637649536133,4381200,14.499625096154626,14.128655433654785,6113600,21.1913071004908,20.716049194335938,7691400,1.8569668745383239,1.8105427026748657,1118400,Jueves
2001-03-16,19.163875579833984,19.163875579833984,3491900,19.062272338160714,19.040512084960938,7003000,13.990867075289454,13.814214706420898,5755400,20.214738489808195,19.921772003173828,12111800,1.8105423814098132,1.7709273099899292,950400,Viernes
2001-03-19,19.21184448691875,19.53803825378418,1958700,19.171067310776813,19.379968643188477,5335800,14.13218503526505,14.347701072692871,6082000,20.133367289230073,20.657453536987305,6448000,1.7715470279793453,1.7950688600540161,1714800,Lunes
2001-03-20,19.643567490843765,19.811460494995117,1671300,19.45394743894361,19.721601486206055,5971200,14.591486609004553,14.520825386047363,6290400,20.882058674884114,21.178279876708984,7572400,1.7956874517689267,1.7826887369155884,2223600,Martes
2001-03-21,19.619590944035142,19.23583221435547,1709100,19.60410244851458,19.51488494873047,5890400,14.485498102682326,13.704694747924805,6641600,20.719295551850035,20.507707595825195,6491400,1.7888776244572504,1.6929347515106201,2281200,Miercoles
2001-03-22,19.139884944672307,18.756126403808594,2579000,19.475723789760046,19.040512084960938,9461800,13.513898631625995,13.376110076904297,8991800,20.351457322087338,19.843647003173828,10645400,1.6403198105449834,1.6836494207382202,3619200,Jueves
2001-03-23,18.828079694434056,18.9480037689209,1834900,18.866424560546875,18.866424560546875,7401600,13.496241923610791,13.725889205932617,5971800,20.133358677899007,20.445858001708984,7771000,1.6836499572050876,1.7207894325256348,2059200,Viernes
2001-03-26,19.18786375342264,19.398929595947266,2204500,19.10579091451925,18.809846878051758,3789800,13.814218223257981,13.768289566040039,5329400,20.6379185939558,20.768125534057617,6153000,1.726978506708652,1.7251214981079102,1669200,Lunes
2001-03-27,19.739510438397822,19.178264617919922,2887100,18.98609301172493,19.1123046875,5296600,13.913137974905878,13.425577163696289,6184400,20.930882119236973,20.442602157592773,6205400,1.7232651179111458,1.72697913646698,2008800,Martes
2001-03-28,19.178266617901436,18.612224578857422,1806500,18.814198938108113,18.844663619995117,3563000,13.231263243564364,12.998082160949707,5715200,20.37750277704326,19.706933975219727,6342600,1.7331687397281987,1.6867445707321167,1345200,Miercoles
2001-03-29,18.357986123887116,17.436967849731445,5668800,18.670579764447314,18.80549430847168,3887800,12.832023537438562,12.411591529846191,6060400,19.400943163935757,18.81175422668457,10501200,1.6774596625717006,1.6075143814086914,1256400,Jueves
2001-03-30,17.484940966596213,17.417783737182617,3649200,18.957822857464162,19.10579490661621,3907000,12.701303329913014,12.983946800231934,7372600,18.880112760357555,18.75316047668457,14008800,1.603180805142112,1.6712697744369507,2184000,Viernes
2001-04-02,17.245075342955815,16.4583740234375,3496200,19.105789132163316,18.90341567993164,5444400,12.983950965246658,12.083024024963379,8014400,18.798727038037974,17.988183975219727,10109000,1.686126138101082,1.6279414892196655,1395600,Lunes
2001-04-03,16.477566739413906,15.75802230834961,3573900,18.849016085520542,18.714099884033203,5366200,12.047691863296254,11.450607299804688,10228000,18.196524307130858,17.265539169311523,12499200,1.6285600213603388,1.5784218311309814,2698800,Martes
2001-04-04,16.06983082832993,16.2137393951416,3470300,18.71409904328955,19.084028244018555,5048400,11.51773194054822,11.620190620422363,9784600,17.415278099415122,17.58780288696289,12803400,1.5474724493726815,1.5536627769470215,2784000,Miercoles
2001-04-05,16.21373719527018,16.798967361450195,2788000,19.301630569885145,19.51488494873047,4891800,11.977029022470076,12.100685119628906,7579600,18.02400365456041,18.551345825195312,10900200,1.5542814649258259,1.6279414892196655,1788000,Jueves
2001-04-06,16.798966632339138,16.549524307250977,2605300,19.258118438438604,19.414794921875,4428400,12.012357587798862,12.075952529907227,6480000,18.25185989666371,18.86383628845215,12761800,1.6279412666555457,1.6186563968658447,576000,Viernes
2001-04-09,16.813351487457535,17.062793731689453,1803600,19.53012048481592,19.910930633544922,4455000,12.277346887707123,12.503461837768555,4402200,19.498600135869196,19.628807067871094,9108600,1.6341307691626172,1.6879827976226807,1477200,Lunes
2001-04-10,17.269075393676758,17.269075393676758,3287000,19.997964048350784,20.193809509277344,5972000,12.711901865110752,12.86029052734375,6498000,19.856671902343752,20.084535598754883,11152000,1.6879830595997543,1.7145992517471313,1917600,Martes
2001-04-11,17.273873827581415,17.06760597229004,2594300,19.976209813841233,19.758604049682617,5068800,12.860286526452704,12.429254531860352,5200200,20.019429790871172,19.589744567871094,6420800,1.730073427578996,1.702219009399414,1502400,Miercoles
2001-04-12,17.245086805496246,16.861330032348633,2829900,19.75860765137536,19.976213455200195,3530000,12.683641192885368,12.379798889160156,5043800,19.677639478571617,19.925033569335938,10133400,1.7022195273539524,1.7238836288452148,820800,Jueves
2001-04-16,17.05320023213538,17.077184677124023,1831800,20.019729792556934,20.411420822143555,3695000,12.365661176900337,12.824956893920898,4471600,19.925031112925176,20.231019973754883,4219600,1.7300734978069616,1.7350250482559204,1946400,Lunes
2001-04-17,17.053203086542553,17.412975311279297,2420200,20.367894455786775,20.291732788085938,4591600,12.824964293218029,13.118207931518555,5128000,20.100808240513498,20.390520095825195,6406600,1.7486438035111227,1.8235411643981934,2007600,Martes
2001-04-18,17.365013978888374,16.621484756469727,3608200,20.117646819113745,20.33742904663086,6590800,13.036946957967574,12.764902114868164,7000400,20.458890745477056,19.895742416381836,12383600,1.8235410905549414,1.7709273099899292,1620000,Miercoles
2001-04-19,16.621486814070032,16.055444717407227,3774300,20.18512177510837,20.182945251464844,4761400,12.98394551663703,12.446922302246094,5344800,19.986877197247484,19.270734786987305,10390800,1.7709275067621784,1.6465107202529907,12102000,Jueves
2001-04-20,16.381636944626305,16.645469665527344,3663300,20.182929931313357,20.291732788085938,4349400,12.754290549919531,13.082863807678223,7522400,19.53440594524095,19.781801223754883,8965800,1.6496051302883705,1.6638420820236206,7065600,Viernes
2001-04-23,17.245090932720508,17.269075393676758,2536100,20.433181619215823,20.60944175720215,4328600,13.171197322529856,13.443242073059082,4914000,20.10731673878189,20.260311126708984,6096600,1.663842072698039,1.6768407821655273,3890400,Lunes
2001-04-24,17.149144951769745,17.393789291381836,2728500,20.639903869709336,20.520221710205078,5287200,13.443243942210682,13.270125389099121,4746600,20.247292423022827,20.06174659729004,5730600,1.7950681581985153,1.7245033979415894,2896800,Martes
2001-04-25,16.933280599060183,17.379398345947266,2165400,20.62032118276829,20.74217987060547,5224800,13.354923416253449,13.644633293151855,3117200,20.065011830541003,20.51097297668457,5394400,1.7486431747379247,1.747404932975769,5378400,Miercoles
2001-04-26,17.868688967320825,18.46830940246582,4844100,20.835754450519097,21.294902801513672,10751600,13.95554109890261,14.884733200073242,14455200,20.833232264999133,21.926977157592773,10673600,1.7628801942510113,1.8334449529647827,4723200,Jueves
2001-04-27,18.70815566553128,18.660186767578125,3239000,21.294894974886578,21.214380264282227,6143800,14.909455360300152,14.877657890319824,6896000,21.972548961639404,21.484270095825195,8228800,1.8334452949967182,1.8223034143447876,1750800,Viernes
2001-04-30,18.660189672579598,18.847270965576172,2233100,21.214393615741646,21.012020111083984,4541200,15.086119114720141,15.266304016113281,5587600,21.549381957763035,21.58193588256836,5836600,1.8216841577587897,1.7901157140731812,3266400,Lunes
2001-05-01,18.70815198161893,18.26683235168457,2024800,20.827043670547422,20.98807144165039,5795800,15.209768782015132,15.00131893157959,4464400,21.581925262758137,21.122941970825195,6225800,1.7950680659935339,1.7634996175765991,1698000,Martes
2001-05-02,18.060579596525912,17.120372772216797,3350600,20.557214140324504,20.01972770690918,7004800,14.662146100446945,14.238180160522461,8663800,20.182189404424516,20.03896141052246,10264600,1.7393594185520342,1.6756030321121216,1552800,Miercoles
2001-05-03,17.228641170403417,16.93989372253418,3751600,19.965329652670345,19.954448699951172,6340200,14.326507627297058,14.308842658996582,6948600,20.18219993809461,20.091054916381836,7375400,1.6756026922516307,1.6867445707321167,1380000,Jueves
2001-05-04,16.988024386831967,17.32489776611328,2476100,20.04149034093305,20.31349754333496,4572800,14.478430972248077,14.754008293151855,6489600,20.380759415538073,20.491436004638672,4643600,1.6873640601343785,1.72697913646698,1498800,Viernes
2001-05-07,17.37301603680383,17.08426856994629,2106500,20.45059080262072,20.498462677001953,3188600,14.944788522706405,14.513757705688477,3717800,20.790910159459685,20.302631378173828,4284600,1.733169436454773,1.733169436454773,2673600,Lunes
2001-05-08,17.08427264580399,17.267147064208984,1987900,20.302617942836182,20.411420822143555,3768200,14.517288091174692,14.566750526428223,4096400,20.035706567020735,20.120342254638672,5327200,1.7517387340443578,1.7145992517471313,1192800,Martes
2001-05-09,17.324891992517422,17.80613899230957,2101100,20.53763227735125,20.7661190032959,3297200,14.768142488792794,15.018988609313965,6338800,20.341697455195902,20.491436004638672,6782600,1.6991244389838698,1.7455486059188843,1911600,Miercoles
2001-05-10,17.8061395705131,17.810951232910156,3369600,20.763935829076456,20.718238830566406,4027400,15.103769843366376,15.050773620605469,4383200,20.49143486848657,20.38075828552246,4658200,1.7455476084857435,1.7529754638671875,2546400,Jueves
2001-05-11,17.806139707224073,17.555891036987305,1163100,20.716066304186572,20.459291458129883,3083000,15.033122359728205,14.76461124420166,4326200,20.312400387841784,20.162660598754883,3062400,1.752976853418785,1.74369215965271,602400,Viernes
2001-05-14,17.565518847008228,18.104515075683594,1332500,20.45928760582486,20.54197883605957,4496600,15.153234252010959,15.527737617492676,6812000,20.39378135984777,20.75185203552246,4443400,1.764118239709301,1.872441053390503,5012400,Lunes
2001-05-15,18.40769984721698,18.81675910949707,2660300,20.748699664937142,20.759580612182617,4923400,15.545410376481613,16.022371292114258,7662800,21.1099172035148,21.39637565612793,6769800,1.8730604586968114,1.902152419090271,1951200,Martes
2001-05-16,18.576133331713855,19.00925636291504,3118400,20.75958753570797,20.869136810302734,4281000,15.722062277768261,16.043569564819336,8518800,21.354051188902634,21.5526180267334,5467200,1.9833468835420045,1.9616538286209106,5815200,Miercoles
2001-05-17,18.888943909264434,19.5001277923584,2391300,20.869136004799035,20.958967208862305,3347400,16.043566195671804,16.714845657348633,8096000,21.663309205413192,22.132055282592773,8565000,1.9622732263607743,1.98954439163208,3932400,Jueves
2001-05-18,19.50494527166789,19.591569900512695,2659800,21.055370088543903,21.377445220947266,4499200,16.79963668992645,16.891496658325195,7561000,22.291554434383276,22.307828903198242,7151800,1.9988412213888986,2.0323102474212646,2119200,Viernes
2001-05-21,19.70707419010318,19.971759796142578,2753000,21.47165661064185,21.283231735229492,4344200,16.94095852032531,17.38258934020996,7525000,22.36317724252169,22.281797409057617,5602000,2.0763164576142072,2.119701862335205,2458800,Lunes
2001-05-22,19.75518854815318,19.65412712097168,1844800,21.252566604726823,20.8297061920166,3929400,17.36492874107905,16.955095291137695,8038000,22.285042688085873,21.891164779663086,6720200,2.1197004702696116,2.0955286026000977,3907200,Martes
2001-05-23,19.427940735868454,19.00925636291504,1861700,20.884476840446563,20.63470458984375,3562600,16.9550978804758,16.4710693359375,6695400,21.71213224692709,21.158750534057617,5735800,2.085612598002268,2.0502841472625732,2944800,Miercoles
2001-05-24,18.985196384142814,18.528011322021484,2849500,20.748627826383473,20.66098976135254,2863200,16.48167470156404,16.46047592163086,4970400,21.15874464254583,20.78439712524414,5385200,2.039127865191733,1.9833462238311768,3522000,Jueves
2001-05-25,18.585758491941835,19.00925636291504,1821800,20.803409763058465,20.63470458984375,5267400,16.46399807954739,16.785505294799805,4211000,20.99598572471867,20.85275650024414,4415800,1.9368608144573347,1.9821056127548218,1011600,Viernes
2001-05-29,19.12957595877092,18.874515533447266,2072900,21.033465373888227,20.934871673583984,5590800,16.95863141145828,16.62299156188965,4075600,21.061095485498914,20.621644973754883,6082400,1.9821070270822156,1.9616538286209106,1002000,Martes
2001-05-30,18.994819915679997,18.590572357177734,1532200,21.031268664947213,20.998403549194336,4140600,16.60531837825996,16.24141502380371,5739400,20.686756054007944,20.289623260498047,5217400,1.9678514557514626,1.9120697975158691,1392000,Miercoles
2001-05-31,18.595387051970917,18.961135864257812,2007800,20.814360394634686,21.044414520263672,4903400,16.18135665918939,16.513463973999023,7320600,20.133360494648812,20.517473220825195,6643200,1.9213659615645045,1.908970594406128,1998000,Jueves
2001-06-01,18.961138944599373,18.86488914489746,1045800,21.143022179152407,21.116729736328125,3514600,16.51346250033739,16.29441261291504,5591200,20.517476356238706,20.452373504638672,4085600,1.9182666214925514,1.925083875656128,1308000,Viernes
2001-06-04,19.081455953727033,19.057392120361328,2086200,21.24160835827739,21.478235244750977,4290000,16.579593740249035,16.83112144470215,6071200,20.667209165801925,21.19613265991211,5687200,1.925084559090829,1.9455379247665405,2667600,Lunes
2001-06-05,18.961145550763447,18.932270050048828,2251300,21.423461669987105,21.405933380126953,5557000,16.685869986199474,16.792150497436523,4766000,21.19612397987424,21.378963470458984,4721200,1.952355853893592,1.9461581707000732,3520800,Martes
2001-06-06,18.744574377484252,18.374013900756836,2784900,21.15396790206954,21.068519592285156,6277600,16.49102961108874,15.941919326782227,6523400,20.928398181292707,20.210107803344727,8314600,1.952356023576602,1.9164081811904907,4306800,Miercoles
2001-06-07,18.28739486335148,17.9649600982666,1440500,21.066333464301447,21.035659790039062,5264000,15.587651991045337,15.736442565917969,6997600,20.21010487304907,19.965232849121094,7744200,1.9027718266285336,1.8283964395523071,1290000,Jueves
2001-06-08,17.80614246435411,17.8638916015625,2454400,21.140827204750625,21.129873275756836,3163000,15.88878097634903,15.871068000793457,3005600,20.226432660030362,19.687713623046875,6429600,1.8438920807276913,1.874881386756897,868800,Viernes
2001-06-11,18.046762492205648,17.80613899230957,1813300,21.252562752748144,21.362112045288086,4930800,15.959636787281203,15.612457275390625,4663200,19.903200968277876,19.524465560913086,6405800,1.8593868415073564,1.8606266975402832,1804800,Lunes
2001-06-12,17.87833049262154,18.167078018188477,1805100,21.36211595624719,21.381834030151367,3928000,15.693940975285313,15.860445976257324,4127200,19.753027821607628,19.785676956176758,5616000,1.8606263059267358,1.8283964395523071,5997600,Martes
2001-06-13,18.768631668669347,18.518383026123047,2886300,21.471664397743147,21.285430908203125,4214400,16.030489280571334,15.693937301635742,7626200,20.19378994190405,19.661602020263672,5439200,1.828396334876743,1.7664170265197754,4704000,Miercoles
